//X,Y,Z,R,G,B,Classification,Intensity,GpsTime,ReturnNumber,NumberOfReturns,UserData,PointSourceId
-59.18700027,15.33699989,2.67799997,176,141,119,0.000000,30.000000,-140680.515625,1.000000,3.000000,63.000000,1.000000
-59.35100174,15.08399963,0.38299999,151,121,93,0.000000,12.000000,-140680.515625,2.000000,3.000000,51.000000,1.000000
-61.76800156,19.83200073,1.10099995,174,133,105,0.000000,8.000000,-140680.515625,1.000000,2.000000,55.000000,1.000000
-59.00099945,15.32600021,2.64700007,171,133,96,0.000000,6.000000,-140680.500000,1.000000,2.000000,63.000000,1.000000
-58.60400009,15.07900047,2.73099995,162,128,90,0.000000,10.000000,-140680.500000,1.000000,3.000000,63.000000,1.000000
-58.77099991,14.82199955,0.39899999,140,113,84,0.000000,10.000000,-140680.500000,2.000000,3.000000,52.000000,1.000000
-61.17800140,19.54400063,1.09000003,185,142,123,0.000000,17.000000,-140680.500000,1.000000,2.000000,55.000000,1.000000
-58.01499939,14.85499954,2.67000008,162,145,102,0.000000,6.000000,-140680.484375,1.000000,2.000000,63.000000,1.000000
-57.78599930,14.82299995,2.71499991,186,141,99,0.000000,17.000000,-140680.468750,1.000000,3.000000,63.000000,1.000000
-57.94699860,14.57699966,0.48100001,174,139,107,0.000000,9.000000,-140680.468750,2.000000,3.000000,52.000000,1.000000
-60.36299896,19.30200005,1.11500001,164,131,98,0.000000,19.000000,-140680.468750,1.000000,2.000000,55.000000,1.000000
-57.66400146,14.60400009,0.45300001,148,123,92,0.000000,5.000000,-140680.468750,1.000000,2.000000,52.000000,1.000000
-57.06200027,14.65400028,2.73200011,174,144,110,0.000000,29.000000,-140680.468750,1.000000,3.000000,63.000000,1.000000
-57.22499847,14.40400028,0.45500001,157,124,107,0.000000,14.000000,-140680.468750,2.000000,3.000000,52.000000,1.000000
-59.62300110,19.11100006,1.15400004,145,111,99,0.000000,35.000000,-140680.468750,1.000000,2.000000,55.000000,1.000000
-57.02899933,14.37899971,0.46799999,184,153,125,0.000000,7.000000,-140680.453125,1.000000,2.000000,52.000000,1.000000
-56.20500183,14.37300014,2.77399993,171,135,109,0.000000,37.000000,-140680.437500,1.000000,3.000000,63.000000,1.000000
-56.37099838,14.12199974,0.48300001,154,122,101,0.000000,44.000000,-140680.437500,2.000000,3.000000,52.000000,1.000000
-58.77899933,18.84399986,1.17100000,170,133,117,0.000000,28.000000,-140680.437500,1.000000,2.000000,55.000000,1.000000
-55.72000122,14.17500019,2.82800007,160,133,106,0.000000,19.000000,-140680.437500,1.000000,2.000000,64.000000,1.000000
-56.18700027,15.80000019,5.84000015,161,130,102,0.000000,8.000000,-140680.437500,1.000000,2.000000,79.000000,1.000000
-58.30899811,18.67200089,1.21500003,161,129,108,0.000000,19.000000,-140680.437500,1.000000,2.000000,55.000000,1.000000
-55.51499939,14.20300007,2.76799989,154,124,98,0.000000,5.000000,-140680.421875,1.000000,2.000000,63.000000,1.000000
-58.07799911,18.65600014,1.17999995,165,128,109,0.000000,10.000000,-140680.421875,1.000000,2.000000,55.000000,1.000000
-55.12200165,13.93900013,2.77399993,174,142,103,0.000000,6.000000,-140680.421875,1.000000,2.000000,63.000000,1.000000
-55.56700134,15.55399990,5.91099977,149,127,88,0.000000,9.000000,-140680.421875,1.000000,2.000000,79.000000,1.000000
-54.78799820,13.94900036,2.84599996,158,127,99,0.000000,21.000000,-140680.406250,1.000000,3.000000,64.000000,1.000000
-54.95399857,13.69600010,0.54299998,159,127,104,0.000000,18.000000,-140680.406250,2.000000,3.000000,52.000000,1.000000
-57.36600113,18.42399979,1.23300004,170,124,111,0.000000,29.000000,-140680.406250,1.000000,2.000000,55.000000,1.000000
-54.31700134,13.77700043,2.86999989,161,128,93,0.000000,46.000000,-140680.406250,1.000000,3.000000,64.000000,1.000000
-54.48400116,13.52200031,0.55100000,163,132,103,0.000000,23.000000,-140680.406250,2.000000,3.000000,52.000000,1.000000
-56.88299942,18.22900009,1.25300002,184,145,130,0.000000,67.000000,-140680.406250,1.000000,2.000000,55.000000,1.000000
-53.66600037,13.55300045,2.90499997,163,136,109,0.000000,37.000000,-140680.390625,1.000000,3.000000,64.000000,1.000000
-53.83399963,13.29800034,0.58300000,175,135,100,0.000000,28.000000,-140680.390625,2.000000,3.000000,52.000000,1.000000
-54.12900162,15.16100025,5.88000011,153,126,99,0.000000,5.000000,-140680.390625,1.000000,2.000000,79.000000,1.000000
-56.24900055,18.02300072,1.23500001,170,139,110,0.000000,27.000000,-140680.390625,1.000000,2.000000,55.000000,1.000000
-53.64699936,14.93400002,5.86000013,157,130,103,0.000000,7.000000,-140680.375000,1.000000,2.000000,79.000000,1.000000
-52.42100143,13.19799995,2.90700006,135,104,84,0.000000,12.000000,-140680.359375,1.000000,3.000000,64.000000,1.000000
-52.58499908,12.94799995,0.63099998,155,124,104,0.000000,19.000000,-140680.359375,2.000000,3.000000,53.000000,1.000000
-54.99399948,17.66500092,1.30400002,161,119,107,0.000000,17.000000,-140680.359375,1.000000,2.000000,56.000000,1.000000
-58.29999924,22.20700073,-5.62099981,184,127,97,2.000000,24.000000,-140680.359375,1.000000,4.000000,20.000000,1.000000
-58.39099884,22.10799980,-6.73000002,162,120,98,2.000000,31.000000,-140680.359375,3.000000,4.000000,15.000000,1.000000
-51.97299957,12.96100044,2.96399999,176,135,105,0.000000,13.000000,-140680.359375,1.000000,2.000000,64.000000,1.000000
-50.65700150,12.65200043,3.00099993,153,121,106,0.000000,10.000000,-140680.343750,1.000000,3.000000,65.000000,1.000000
-50.82099915,12.39900017,0.70499998,153,121,96,0.000000,14.000000,-140680.343750,2.000000,3.000000,53.000000,1.000000
-53.22600174,17.10199928,1.35899997,177,136,118,0.000000,36.000000,-140680.343750,1.000000,2.000000,56.000000,1.000000
-50.18099976,12.41800022,3.04099989,157,120,101,0.000000,23.000000,-140680.328125,1.000000,3.000000,65.000000,1.000000
-50.34500122,12.16399956,0.73400003,164,121,105,0.000000,15.000000,-140680.328125,2.000000,3.000000,53.000000,1.000000
-50.64599991,14.01799965,5.99700022,151,121,95,0.000000,7.000000,-140680.328125,1.000000,2.000000,80.000000,1.000000
-52.74900055,16.88800049,1.48300004,165,126,119,0.000000,7.000000,-140680.328125,1.000000,2.000000,57.000000,1.000000
-50.11700058,13.80099964,6.03800011,155,119,93,0.000000,9.000000,-140680.328125,1.000000,2.000000,80.000000,1.000000
-49.27399826,11.79199982,0.74800003,159,128,99,0.000000,6.000000,-140680.312500,1.000000,2.000000,53.000000,1.000000
-48.32500076,11.86699963,3.10100007,158,123,103,0.000000,42.000000,-140680.296875,1.000000,3.000000,65.000000,1.000000
-48.48400116,11.61499977,0.81999999,158,123,101,0.000000,26.000000,-140680.296875,2.000000,3.000000,54.000000,1.000000
-50.90900040,16.35099983,1.47099996,169,128,108,0.000000,71.000000,-140680.296875,1.000000,2.000000,57.000000,1.000000
-47.77199936,11.69999981,3.10700011,151,125,110,0.000000,31.000000,-140680.296875,1.000000,3.000000,65.000000,1.000000
-47.93199921,11.44600010,0.80599999,176,134,118,0.000000,28.000000,-140680.296875,2.000000,3.000000,54.000000,1.000000
-50.33399963,16.14299965,1.47800004,158,124,112,0.000000,41.000000,-140680.296875,1.000000,2.000000,57.000000,1.000000
-47.16899872,11.56599998,3.15599990,143,119,91,0.000000,12.000000,-140680.281250,1.000000,3.000000,65.000000,1.000000
-47.32699966,11.31200027,0.85699999,164,131,114,0.000000,26.000000,-140680.281250,2.000000,3.000000,54.000000,1.000000
-49.73099899,16.01199913,1.52900004,172,136,114,0.000000,30.000000,-140680.281250,1.000000,2.000000,57.000000,1.000000
-46.67399979,11.37100029,3.20099998,161,131,107,0.000000,16.000000,-140680.281250,1.000000,3.000000,66.000000,1.000000
-46.83499908,11.11200047,0.86199999,163,127,101,0.000000,24.000000,-140680.281250,2.000000,3.000000,54.000000,1.000000
-49.24900055,15.82499981,1.51800001,169,128,110,0.000000,29.000000,-140680.281250,1.000000,2.000000,57.000000,1.000000
-46.17699814,11.13899994,3.19000006,147,115,92,0.000000,15.000000,-140680.265625,1.000000,3.000000,65.000000,1.000000
-46.33200073,10.88799953,0.93199998,172,136,114,0.000000,21.000000,-140680.265625,2.000000,3.000000,54.000000,1.000000
-46.64699936,12.73499966,6.14699984,155,121,94,0.000000,8.000000,-140680.265625,1.000000,2.000000,80.000000,1.000000
-48.75000000,15.60099983,1.56099999,141,119,82,0.000000,13.000000,-140680.265625,1.000000,2.000000,57.000000,1.000000
-45.62400055,10.93500042,3.28500009,163,133,105,0.000000,10.000000,-140680.265625,1.000000,2.000000,66.000000,1.000000
-46.11299896,12.52499962,6.07000017,155,128,99,0.000000,7.000000,-140680.265625,1.000000,2.000000,80.000000,1.000000
-45.06200027,10.78699970,3.27099991,162,135,108,0.000000,13.000000,-140680.250000,1.000000,3.000000,66.000000,1.000000
-45.22100067,10.52600002,0.92100000,172,131,101,0.000000,8.000000,-140680.250000,2.000000,3.000000,54.000000,1.000000
-44.22100067,10.64000034,3.25799990,147,121,94,0.000000,5.000000,-140680.234375,1.000000,3.000000,66.000000,1.000000
-44.37200165,10.39000034,1.01300001,182,144,107,0.000000,7.000000,-140680.234375,2.000000,3.000000,55.000000,1.000000
-46.78099823,15.07999992,1.62899995,169,124,105,0.000000,14.000000,-140680.234375,1.000000,2.000000,57.000000,1.000000
-43.65800095,10.44400024,3.24799991,147,121,96,0.000000,6.000000,-140680.234375,1.000000,3.000000,66.000000,1.000000
-43.80799866,10.19499969,1.00899994,165,132,101,0.000000,14.000000,-140680.234375,2.000000,3.000000,55.000000,1.000000
-46.22700119,14.90499973,1.63900006,159,121,98,0.000000,14.000000,-140680.234375,1.000000,2.000000,58.000000,1.000000
-43.23099899,10.02799988,1.00300002,149,123,96,0.000000,6.000000,-140680.218750,1.000000,2.000000,54.000000,1.000000
-42.65100098,10.10599995,3.40499997,153,124,94,0.000000,7.000000,-140680.218750,1.000000,3.000000,66.000000,1.000000
-42.80500031,9.84700012,1.07799995,172,142,114,0.000000,12.000000,-140680.218750,2.000000,3.000000,55.000000,1.000000
-45.21599960,14.53299999,1.68900001,158,119,104,0.000000,27.000000,-140680.218750,1.000000,2.000000,58.000000,1.000000
-42.17800140,9.88599968,3.42300010,151,131,98,0.000000,25.000000,-140680.218750,1.000000,3.000000,67.000000,1.000000
-42.33200073,9.62500000,1.09000003,146,132,105,0.000000,47.000000,-140680.218750,2.000000,3.000000,55.000000,1.000000
-42.66400146,11.47700024,6.28299999,173,136,110,0.000000,8.000000,-140680.218750,1.000000,2.000000,81.000000,1.000000
-44.74399948,14.31299973,1.69900000,162,114,102,0.000000,10.000000,-140680.218750,1.000000,2.000000,58.000000,1.000000
-41.61800003,9.68299961,3.42700005,169,136,105,0.000000,22.000000,-140680.203125,1.000000,3.000000,67.000000,1.000000
-41.77700043,9.41100025,1.00500000,163,134,104,0.000000,7.000000,-140680.203125,2.000000,3.000000,54.000000,1.000000
-42.11299896,11.29100037,6.29300022,167,135,110,0.000000,8.000000,-140680.203125,1.000000,2.000000,81.000000,1.000000
-44.19599915,14.12100029,1.65400004,173,130,111,0.000000,8.000000,-140680.203125,1.000000,2.000000,58.000000,1.000000
-41.04800034,9.56900024,3.46000004,151,125,90,0.000000,24.000000,-140680.203125,1.000000,3.000000,67.000000,1.000000
-41.20000076,9.30799961,1.12500000,171,138,103,0.000000,32.000000,-140680.203125,2.000000,3.000000,55.000000,1.000000
-43.62200165,14.01900005,1.76600003,167,125,113,0.000000,22.000000,-140680.203125,1.000000,2.000000,58.000000,1.000000
-40.59799957,9.41100025,3.47900009,162,131,103,0.000000,49.000000,-140680.187500,1.000000,3.000000,67.000000,1.000000
-40.74900055,9.15100002,1.16199994,168,135,104,0.000000,33.000000,-140680.187500,2.000000,3.000000,55.000000,1.000000
-43.15999985,13.83500004,1.77499998,169,139,113,0.000000,18.000000,-140680.187500,1.000000,2.000000,58.000000,1.000000
-40.09999847,9.19400024,3.50799990,152,123,91,0.000000,15.000000,-140680.187500,1.000000,3.000000,67.000000,1.000000
-40.24900055,8.93700027,1.22000003,160,125,103,0.000000,8.000000,-140680.187500,2.000000,3.000000,56.000000,1.000000
-38.98500061,8.85700035,3.55299997,160,130,96,0.000000,26.000000,-140680.171875,1.000000,3.000000,67.000000,1.000000
-39.13399887,8.59500027,1.22399998,144,120,96,0.000000,23.000000,-140680.171875,2.000000,3.000000,56.000000,1.000000
-41.54299927,13.28899956,1.91700006,188,148,122,0.000000,8.000000,-140680.171875,1.000000,2.000000,59.000000,1.000000
-38.53799820,8.70300007,3.63499999,158,121,103,0.000000,22.000000,-140680.156250,1.000000,3.000000,68.000000,1.000000
-38.68799973,8.43799973,1.28100002,152,125,98,0.000000,20.000000,-140680.156250,2.000000,3.000000,56.000000,1.000000
-39.03599930,10.27799988,6.38299990,161,128,93,0.000000,6.000000,-140680.156250,1.000000,2.000000,81.000000,1.000000
-43.03900146,15.37199974,-7.38700008,174,121,103,2.000000,13.000000,-140680.156250,1.000000,3.000000,12.000000,1.000000
-42.48600006,15.17500019,-7.64799976,159,116,99,2.000000,14.000000,-140680.140625,1.000000,2.000000,11.000000,1.000000
-36.86999893,8.19900036,3.68499994,154,128,103,0.000000,30.000000,-140680.140625,1.000000,3.000000,68.000000,1.000000
-37.01699829,7.93200016,1.32599998,162,134,97,0.000000,11.000000,-140680.140625,2.000000,3.000000,56.000000,1.000000
-37.37300110,9.77400017,6.41800022,160,126,101,0.000000,9.000000,-140680.140625,1.000000,2.000000,82.000000,1.000000
-36.40499878,8.01299953,3.71900010,135,119,85,0.000000,26.000000,-140680.125000,1.000000,2.000000,68.000000,1.000000
-36.91099930,9.58800030,6.43300009,157,132,101,0.000000,6.000000,-140680.125000,1.000000,2.000000,82.000000,1.000000
-38.97000122,12.45199966,2.05999994,163,129,102,0.000000,5.000000,-140680.125000,1.000000,2.000000,60.000000,1.000000
-35.31200027,7.64499998,3.79099989,136,116,83,0.000000,14.000000,-140680.109375,1.000000,3.000000,68.000000,1.000000
-35.45399857,7.38399982,1.48399997,174,141,108,0.000000,8.000000,-140680.109375,2.000000,3.000000,57.000000,1.000000
-34.72800064,7.55200005,3.79800010,166,135,106,0.000000,41.000000,-140680.109375,1.000000,3.000000,68.000000,1.000000
-34.86999893,7.28700018,1.46599996,163,133,107,0.000000,39.000000,-140680.109375,2.000000,3.000000,57.000000,1.000000
-35.23500061,9.12899971,6.53900003,140,125,92,0.000000,7.000000,-140680.109375,1.000000,2.000000,82.000000,1.000000
-37.28900146,11.96000004,2.03900003,154,126,102,0.000000,13.000000,-140680.109375,1.000000,2.000000,59.000000,1.000000
-34.23500061,7.38700008,3.83200002,152,128,94,0.000000,13.000000,-140680.093750,1.000000,3.000000,69.000000,1.000000
-34.37699890,7.12099981,1.48500001,172,135,106,0.000000,29.000000,-140680.093750,2.000000,3.000000,57.000000,1.000000
-36.80699921,11.81999969,2.09500003,134,117,91,0.000000,23.000000,-140680.093750,1.000000,2.000000,60.000000,1.000000
-33.70399857,7.21899986,3.85700011,157,127,101,0.000000,30.000000,-140680.093750,1.000000,3.000000,69.000000,1.000000
-33.84700012,6.94999981,1.49300003,161,130,102,0.000000,35.000000,-140680.093750,2.000000,3.000000,57.000000,1.000000
-34.22000122,8.80599976,6.59200001,166,132,97,0.000000,7.000000,-140680.093750,1.000000,2.000000,82.000000,1.000000
-36.27500153,11.64400005,2.09299994,164,129,97,0.000000,21.000000,-140680.093750,1.000000,2.000000,60.000000,1.000000
-33.10699844,7.08699989,3.94300008,158,123,93,0.000000,10.000000,-140680.093750,1.000000,3.000000,69.000000,1.000000
-33.24900055,6.81699991,1.56700003,166,135,107,0.000000,7.000000,-140680.093750,2.000000,3.000000,57.000000,1.000000
-35.67200089,11.49400043,2.13899994,155,128,101,0.000000,32.000000,-140680.093750,1.000000,2.000000,60.000000,1.000000
-32.36700058,6.74300003,3.93099999,158,132,105,0.000000,17.000000,-140680.078125,1.000000,3.000000,69.000000,1.000000
-32.50400162,6.47800016,1.60800004,163,132,103,0.000000,14.000000,-140680.078125,2.000000,3.000000,57.000000,1.000000
-31.87400055,6.57000017,3.98699999,172,140,102,0.000000,26.000000,-140680.078125,1.000000,3.000000,69.000000,1.000000
-32.01300049,6.30000019,1.61800003,162,137,106,0.000000,29.000000,-140680.078125,2.000000,3.000000,57.000000,1.000000
-31.36100006,6.37699986,4.00099993,177,138,107,0.000000,9.000000,-140680.062500,1.000000,2.000000,69.000000,1.000000
-30.78199959,6.22200012,4.01700020,151,125,98,0.000000,32.000000,-140680.062500,1.000000,3.000000,69.000000,1.000000
-30.92000008,5.94999981,1.64199996,172,139,106,0.000000,15.000000,-140680.062500,2.000000,3.000000,58.000000,1.000000
-30.17300034,6.15700006,4.07800007,160,130,106,0.000000,9.000000,-140680.046875,1.000000,3.000000,70.000000,1.000000
-30.30999947,5.88399982,1.69599998,161,133,119,0.000000,15.000000,-140680.046875,2.000000,3.000000,58.000000,1.000000
-32.74499893,10.57100010,2.25799990,128,112,78,0.000000,16.000000,-140680.046875,1.000000,2.000000,61.000000,1.000000
-32.25000000,10.45199966,2.30599999,171,129,107,0.000000,8.000000,-140680.046875,1.000000,2.000000,61.000000,1.000000
-31.70499992,10.25300026,2.32900000,191,156,126,0.000000,17.000000,-140680.031250,1.000000,2.000000,61.000000,1.000000
-28.42000008,5.44099998,4.18400002,154,127,97,0.000000,7.000000,-140680.031250,1.000000,2.000000,70.000000,1.000000
-27.83099937,5.34600019,4.22100019,150,122,100,0.000000,41.000000,-140680.015625,1.000000,3.000000,70.000000,1.000000
-27.96400070,5.07000017,1.82500005,162,129,86,0.000000,43.000000,-140680.015625,2.000000,3.000000,58.000000,1.000000
-30.40500069,9.75300026,2.36800003,143,120,86,0.000000,27.000000,-140680.015625,1.000000,2.000000,61.000000,1.000000
-27.33900070,5.17399979,4.23299980,160,129,101,0.000000,17.000000,-140680.015625,1.000000,3.000000,71.000000,1.000000
-27.46999931,4.89900017,1.84800005,167,134,103,0.000000,39.000000,-140680.015625,2.000000,3.000000,59.000000,1.000000
-29.92399979,9.60599995,2.40799999,195,145,120,0.000000,35.000000,-140680.015625,1.000000,2.000000,61.000000,1.000000
-26.82900047,5.02299976,4.15399981,185,154,126,0.000000,9.000000,-140680.000000,1.000000,3.000000,70.000000,1.000000
-26.95299911,4.76100016,1.88399994,180,135,116,0.000000,28.000000,-140680.000000,2.000000,3.000000,59.000000,1.000000
-27.35600090,6.58199978,6.78700018,172,141,110,0.000000,7.000000,-140680.000000,1.000000,2.000000,83.000000,1.000000
-29.38299942,9.42599964,2.44799995,178,141,115,0.000000,28.000000,-140680.000000,1.000000,2.000000,61.000000,1.000000
-28.78800011,9.29199982,2.46399999,156,130,105,0.000000,19.000000,-140680.000000,1.000000,2.000000,62.000000,1.000000
-25.47400093,4.57800007,4.33900023,166,135,106,0.000000,36.000000,-140679.984375,1.000000,3.000000,71.000000,1.000000
-25.60199928,4.30200005,1.95500004,170,137,102,0.000000,33.000000,-140679.984375,2.000000,3.000000,59.000000,1.000000
-24.95700073,4.41599989,4.36800003,173,139,111,0.000000,21.000000,-140679.984375,1.000000,3.000000,71.000000,1.000000
-25.08399963,4.14099979,1.99699998,170,133,106,0.000000,38.000000,-140679.984375,2.000000,3.000000,59.000000,1.000000
-27.54199982,8.84300041,2.51999998,203,156,126,0.000000,55.000000,-140679.984375,1.000000,2.000000,62.000000,1.000000
-24.42099953,4.28299999,4.40999985,174,139,109,0.000000,23.000000,-140679.968750,1.000000,3.000000,71.000000,1.000000
-24.54400063,4.01200008,2.07299995,171,138,103,0.000000,15.000000,-140679.968750,2.000000,3.000000,60.000000,1.000000
-26.98299980,8.66399956,2.54600000,176,139,121,0.000000,29.000000,-140679.968750,1.000000,2.000000,62.000000,1.000000
-26.37100029,8.52000046,2.61800003,191,150,132,0.000000,28.000000,-140679.968750,1.000000,2.000000,62.000000,1.000000
-23.05699921,3.80100012,4.47700024,165,128,99,0.000000,26.000000,-140679.968750,1.000000,3.000000,72.000000,1.000000
-23.17799950,3.52800012,2.13299990,171,144,114,0.000000,37.000000,-140679.968750,2.000000,3.000000,60.000000,1.000000
-22.53800011,3.66700006,4.53000021,179,149,115,0.000000,14.000000,-140679.953125,1.000000,3.000000,72.000000,1.000000
-22.65999985,3.38899994,2.14100003,161,131,103,0.000000,11.000000,-140679.953125,2.000000,3.000000,60.000000,1.000000
-25.12199974,8.08399963,2.65400004,147,120,91,0.000000,43.000000,-140679.953125,1.000000,2.000000,62.000000,1.000000
-24.54100037,7.92799997,2.71900010,220,166,140,0.000000,24.000000,-140679.953125,1.000000,2.000000,63.000000,1.000000
-21.20100021,3.19400001,4.63000011,155,121,94,0.000000,50.000000,-140679.937500,1.000000,3.000000,73.000000,1.000000
-21.32200050,2.91000009,2.20199990,173,136,110,0.000000,28.000000,-140679.937500,2.000000,3.000000,60.000000,1.000000
-20.41699982,2.91400003,4.73799992,161,130,109,0.000000,5.000000,-140679.937500,1.000000,2.000000,73.000000,1.000000
-19.88299942,2.80299997,4.71700001,156,128,116,0.000000,61.000000,-140679.921875,1.000000,3.000000,73.000000,1.000000
-20.00099945,2.51900005,2.29900002,160,121,90,0.000000,22.000000,-140679.921875,2.000000,3.000000,61.000000,1.000000
-20.45599937,4.35799980,7.07200003,155,120,92,0.000000,7.000000,-140679.921875,1.000000,2.000000,85.000000,1.000000
-19.29500008,2.66100001,4.74300003,166,135,104,0.000000,14.000000,-140679.921875,1.000000,3.000000,73.000000,1.000000
-19.40999985,2.38100004,2.35299993,164,130,102,0.000000,18.000000,-140679.921875,2.000000,3.000000,61.000000,1.000000
-19.86700058,4.19999981,7.03800011,171,131,105,0.000000,5.000000,-140679.921875,1.000000,2.000000,85.000000,1.000000
-21.86499977,7.05200005,2.85400009,142,119,85,0.000000,39.000000,-140679.921875,1.000000,2.000000,63.000000,1.000000
-18.51700020,2.31800008,4.79500008,158,123,95,0.000000,40.000000,-140679.906250,1.000000,3.000000,73.000000,1.000000
-18.62999916,2.03600001,2.40300012,156,128,107,0.000000,12.000000,-140679.906250,2.000000,3.000000,61.000000,1.000000
-20.40900040,6.65399981,2.90400004,178,142,120,0.000000,18.000000,-140679.906250,1.000000,2.000000,64.000000,1.000000
-17.14599991,1.95200002,4.88100004,163,123,98,0.000000,17.000000,-140679.890625,1.000000,3.000000,74.000000,1.000000
-17.25600052,1.66799998,2.47700000,157,128,98,0.000000,25.000000,-140679.890625,2.000000,3.000000,62.000000,1.000000
-17.71599960,3.49900007,7.27899981,186,156,122,0.000000,7.000000,-140679.890625,1.000000,2.000000,86.000000,1.000000
-19.71599960,6.33400011,2.94300008,183,138,115,0.000000,31.000000,-140679.890625,1.000000,2.000000,64.000000,1.000000
-19.11300087,6.24599981,3.00900006,195,150,121,0.000000,22.000000,-140679.890625,1.000000,2.000000,64.000000,1.000000
-15.72900009,1.52699995,4.94199991,169,138,109,0.000000,8.000000,-140679.875000,1.000000,3.000000,74.000000,1.000000
-15.83399963,1.24800003,2.58699989,154,123,105,0.000000,11.000000,-140679.875000,2.000000,3.000000,62.000000,1.000000
-16.31100082,3.06399989,7.21199989,177,149,110,0.000000,5.000000,-140679.875000,1.000000,2.000000,85.000000,1.000000
-18.29599953,5.91300011,3.04900002,189,148,130,0.000000,48.000000,-140679.875000,1.000000,2.000000,64.000000,1.000000
-14.90400028,1.27100003,5.01399994,173,151,114,0.000000,13.000000,-140679.875000,1.000000,3.000000,74.000000,1.000000
-15.00800037,0.98600000,2.61800003,153,127,102,0.000000,15.000000,-140679.875000,2.000000,3.000000,62.000000,1.000000
-17.45999908,5.63399982,3.10800004,176,137,120,0.000000,26.000000,-140679.875000,1.000000,2.000000,65.000000,1.000000
-14.18500042,0.94400001,5.13500023,152,125,98,0.000000,20.000000,-140679.859375,1.000000,3.000000,75.000000,1.000000
-14.28999996,0.65100002,2.68000007,161,134,107,0.000000,24.000000,-140679.859375,2.000000,3.000000,63.000000,1.000000
-13.68799973,0.56300002,2.69499993,151,123,99,0.000000,10.000000,-140679.859375,1.000000,2.000000,63.000000,1.000000
-14.17399979,2.37800002,7.31799984,166,132,107,0.000000,6.000000,-140679.859375,1.000000,2.000000,86.000000,1.000000
-16.14800072,5.22300005,3.19199991,194,149,126,0.000000,23.000000,-140679.859375,1.000000,2.000000,65.000000,1.000000
-12.77400017,0.54200000,5.21299982,156,124,99,0.000000,25.000000,-140679.843750,1.000000,3.000000,75.000000,1.000000
-12.87500000,0.24800000,2.76300001,162,127,97,0.000000,31.000000,-140679.843750,2.000000,3.000000,63.000000,1.000000
-13.37399960,2.08299994,7.40199995,161,133,111,0.000000,5.000000,-140679.843750,1.000000,2.000000,86.000000,1.000000
-11.93999958,0.31500000,5.24800014,145,123,100,0.000000,24.000000,-140679.843750,1.000000,3.000000,75.000000,1.000000
-12.03800011,0.02300000,2.81100011,152,122,98,0.000000,44.000000,-140679.843750,2.000000,3.000000,63.000000,1.000000
-14.50800037,4.69600010,3.29500008,146,126,99,0.000000,14.000000,-140679.843750,1.000000,2.000000,66.000000,1.000000
-11.21000004,0.04300000,5.31400013,173,140,99,0.000000,56.000000,-140679.843750,1.000000,3.000000,76.000000,1.000000
-11.30599976,-0.25099999,2.87599993,157,128,98,0.000000,17.000000,-140679.843750,2.000000,3.000000,64.000000,1.000000
-13.77200031,4.41300011,3.36400008,135,114,83,0.000000,5.000000,-140679.843750,1.000000,2.000000,66.000000,1.000000
-13.12199974,4.30200005,3.36100006,179,137,113,0.000000,18.000000,-140679.828125,1.000000,2.000000,66.000000,1.000000
-10.35999966,1.17299998,7.48400021,165,141,107,0.000000,6.000000,-140679.828125,1.000000,2.000000,87.000000,1.000000
-12.30700016,3.99900007,3.41000009,181,144,117,0.000000,32.000000,-140679.828125,1.000000,2.000000,66.000000,1.000000
-9.52299976,0.90700001,7.53599977,152,115,96,0.000000,6.000000,-140679.812500,1.000000,2.000000,87.000000,1.000000
-11.47700024,3.75699997,3.48200011,153,127,104,0.000000,34.000000,-140679.812500,1.000000,2.000000,66.000000,1.000000
-8.18999958,-0.90899998,5.48799992,180,140,114,0.000000,8.000000,-140679.812500,1.000000,3.000000,77.000000,1.000000
-8.27600002,-1.20000005,3.08800006,168,136,111,0.000000,33.000000,-140679.812500,2.000000,3.000000,65.000000,1.000000
-10.74499989,3.44899988,3.52399993,169,134,112,0.000000,26.000000,-140679.812500,1.000000,2.000000,67.000000,1.000000
-3.21099997,-10.48799992,-2.45400000,242,202,150,0.000000,45.000000,-140679.796875,1.000000,2.000000,37.000000,1.000000
-7.40100002,-1.23199999,5.60500002,165,142,108,0.000000,23.000000,-140679.796875,1.000000,3.000000,77.000000,1.000000
-7.48799992,-1.53199995,3.14299989,158,127,96,0.000000,13.000000,-140679.796875,2.000000,3.000000,65.000000,1.000000
-1.01900005,-12.63500023,0.89399999,167,149,111,0.000000,81.000000,-140679.796875,1.000000,2.000000,53.000000,1.000000
-1.14999998,-12.38899994,0.91299999,162,133,93,0.000000,98.000000,-140679.796875,1.000000,2.000000,53.000000,1.000000
-1.29799998,-12.11100006,0.94099998,192,149,115,2.000000,228.000000,-140679.796875,1.000000,1.000000,54.000000,1.000000
-6.55499983,-1.51100004,5.68100023,164,134,108,0.000000,21.000000,-140679.796875,1.000000,3.000000,77.000000,1.000000
-6.63899994,-1.81200004,3.22199988,157,130,101,0.000000,16.000000,-140679.796875,2.000000,3.000000,65.000000,1.000000
-0.70300001,-11.83500004,0.96300000,227,169,131,2.000000,15.000000,-140679.781250,1.000000,2.000000,53.000000,1.000000
-0.84200001,-11.51299953,1.32200003,152,119,100,2.000000,170.000000,-140679.781250,1.000000,2.000000,55.000000,1.000000
